"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","WAB_20min_10mon","WAB_30min_10mon","carotenoidtotal","betacarotenoid_nirs","branch_number","DM_nirs","height_1st_branch","frogskin1_5","vigor1_5","lodging1_3","planted_number_plot","plant_type","harvest_number","mites_3mon","root_skin_color1_3","root_type1_5","root_rot_number","germinated_number_plot","thrips1_5","carotenoid1_8","harvest_number_plan","germination_perc"
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14178A-4_306",1,306,10,15,"test"," (Operator: lizbethpino, Time: )","GM14178A-4","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.4251387,0.3858928,3,39.3985023,35,2,4,1,5,5,2,NA,3,4,7,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14178A-5_45",1,45,2,20,"test"," (Operator: lizbethpino, Time: )","GM14178A-5","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.91814946619215,14.8279952550415,1.0472544,0.7291015,3,40.7053642,60,1,3,1,5,5,2,NA,1,4,4,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14178A-6_240",1,240,8,17,"test"," (Operator: lizbethpino, Time: )","GM14178A-6","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.8039383,0.5785605,3,42.6754265,45,1,4,1,5,4,2,NA,3,3,9,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14178A-7_1",1,1,1,1,"test"," (Operator: lizbethpino, Time: )","GM14178A-7","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",9.12327899984176,25.0197816110144,0.6542158,0.5954081,3,34.3985405,90,1,5,1,5,4,2,NA,3,3,4,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14178A-8_111",1,111,4,18,"test"," (Operator: lizbethpino, Time: )","GM14178A-8","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.96386549935872,11.0215803267719,1.9234552,1.5460005,3,41.268177,30,1,3,1,5,4,2,NA,3,3,1,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14178A-9_828",1,828,26,5,"test"," (Operator: lizbethpino, Time: )","GM14178A-9","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.9576102,0.3550939,3,40.8918762,45,1,3,1,5,5,2,NA,3,4,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14179A-10_375",1,375,12,10,"test"," (Operator: lizbethpino, Time: )","GM14179A-10","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.678341,0.2228576,3,43.198822,55,1,3,1,5,4,2,NA,3,3,7,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14179A-11_670",1,670,21,30,"test"," (Operator: lizbethpino, Time: )","GM14179A-11","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",10.4181998528141,17.4575240776886,0.0217268,NA,1,42.9929504,280,1,4,1,5,1,2,NA,3,3,5,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14179A-12_374",1,374,12,11,"test"," (Operator: lizbethpino, Time: )","GM14179A-12","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.8093275,0.3837237,1,42.6191826,235,1,3,1,5,2,2,NA,1,4,7,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14179A-13_623",1,623,20,18,"test"," (Operator: lizbethpino, Time: )","GM14179A-13","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.8730855,0.4732513,1,40.6425247,80,1,3,1,5,4,2,NA,1,3,5,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14179A-14_711",1,711,23,7,"test"," (Operator: lizbethpino, Time: )","GM14179A-14","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.6540934,0.456436,1,40.8791237,190,1,3,1,5,4,2,NA,1,4,2,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14179A-1_49",1,49,2,16,"test"," (Operator: lizbethpino, Time: )","GM14179A-1","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.6788805,1.293111,3,41.1523743,35,1,4,1,5,4,2,NA,3,4,20,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14179A-15_778",1,778,25,10,"test"," (Operator: lizbethpino, Time: )","GM14179A-15","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.437092,0.0206948,2,42.2336426,50,1,3,1,5,5,2,NA,3,4,2,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14179A-16_659",1,659,21,19,"test"," (Operator: lizbethpino, Time: )","GM14179A-16","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.66359510383717,10.5047448769083,0.2999035,NA,1,39.9598465,85,1,3,1,5,4,2,NA,3,4,2,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14179A-17_524",1,524,17,12,"test"," (Operator: lizbethpino, Time: )","GM14179A-17","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.59741550695825,18.8369781312127,1.1702799,0.9187788,1,42.1435509,245,1,4,1,5,1,2,NA,1,4,11,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14179A-18_614",1,614,20,27,"test"," (Operator: lizbethpino, Time: )","GM14179A-18","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.1885028,0.0892652,3,38.4764671,30,1,4,2,5,5,2,NA,3,4,7,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14179A-2_121",1,121,4,8,"test"," (Operator: lizbethpino, Time: )","GM14179A-2","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.7157393,0.2842496,3,41.5589409,25,1,4,1,5,5,2,NA,3,4,4,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14179A-3_498",1,498,16,15,"test"," (Operator: lizbethpino, Time: )","GM14179A-3","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.1543959,0.4607188,2,43.6844292,15,1,3,1,5,4,2,NA,1,4,5,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14179A-4_340",1,340,11,20,"test"," (Operator: lizbethpino, Time: )","GM14179A-4","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.2584647,0.7335097,3,42.7036018,130,4,3,1,5,2,2,NA,1,3,2,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14179A-5_114",1,114,4,15,"test"," (Operator: lizbethpino, Time: )","GM14179A-5","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.3757733,0.1975788,2,41.9595985,85,1,4,1,5,3,2,NA,3,3,14,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14179A-6_693",1,693,22,12,"test"," (Operator: lizbethpino, Time: )","GM14179A-6","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.8011611030479,16.9811320754717,0.3996093,0.1508447,1,41.1094017,10,1,4,1,5,4,2,NA,1,3,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14179A-7_480",1,480,15,32,"test"," (Operator: lizbethpino, Time: )","GM14179A-7","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.0295469468155,7.64937623112277,0.7469939,0.4509073,4,42.4594917,85,1,5,1,5,3,2,NA,3,2,23,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14179A-8_613",1,613,20,28,"test"," (Operator: lizbethpino, Time: )","GM14179A-8","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.4894171,0.3298225,3,39.2928734,40,1,3,1,5,5,2,4,3,4,9,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14179A-9_491",1,491,16,22,"test"," (Operator: lizbethpino, Time: )","GM14179A-9","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,4,NA,50,1,4,1,5,5,2,NA,3,4,15,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14183A-1_424",1,424,14,25,"test"," (Operator: lizbethpino, Time: )","GM14183A-1","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.2010618,0.6234417,6,38.068306,40,1,3,2,5,5,2,3,1,4,7,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14183A-2_442",1,442,14,7,"test"," (Operator: lizbethpino, Time: )","GM14183A-2","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.00248859394441,6.30443799253421,1.0545372,0.5071531,5,38.0624733,40,1,3,3,5,5,2,NA,1,4,15,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14183A-3_739",1,739,24,30,"test"," (Operator: lizbethpino, Time: )","GM14183A-3","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",3.1107619795758,5.60879811468972,0.8542725,0.429358,3,40.7798309,95,1,5,1,5,3,2,NA,2,2,17,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14183A-4_27",1,27,1,27,"test"," (Operator: lizbethpino, Time: )","GM14183A-4","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.29125711329537,11.6658044490429,0.4484566,0.4208457,3,39.4831581,70,1,4,1,5,4,2,NA,3,4,25,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14184A-10_822",1,822,26,11,"test"," (Operator: lizbethpino, Time: )","GM14184A-10","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",8.97832817337463,18.5139318885449,1.3168371,0.9994094,3,43.5257492,50,1,5,1,5,3,2,2,1,3,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14184A-11_706",1,706,23,2,"test"," (Operator: lizbethpino, Time: )","GM14184A-11","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.55871081851233,18.8292227571976,0.9061211,0.5981752,3,40.2697792,110,1,4,1,5,3,2,NA,1,2,4,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14184A-12_146",1,146,5,18,"test"," (Operator: lizbethpino, Time: )","GM14184A-12","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.01459854014599,9.0875912408759,1.2466642,0.4355352,5,35.2130356,40,1,3,1,5,4,2,NA,2,2,5,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14184A-13_2",1,2,1,2,"test"," (Operator: lizbethpino, Time: )","GM14184A-13","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.38870863075927,20.3796236210253,1.4974655,0.7599132,3,35.655262,35,1,3,1,5,5,2,NA,3,3,4,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14184A-14_38",1,38,2,27,"test"," (Operator: lizbethpino, Time: )","GM14184A-14","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.88704965920155,18.9629990262902,1.0312406,0.7684441,3,37.1806641,85,1,4,1,5,4,2,NA,2,3,7,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14184A-15_497",1,497,16,16,"test"," (Operator: lizbethpino, Time: )","GM14184A-15","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",3.69957655449076,7.33229329173166,1.5057901,0.6887624,5,35.079483,45,1,5,1,5,3,2,NA,2,4,16,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14184A-16_156",1,156,5,28,"test"," (Operator: lizbethpino, Time: )","GM14184A-16","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.7219037,0.3621617,3,39.371933,35,1,4,1,5,2,2,NA,3,3,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14184A-17_779",1,779,25,11,"test"," (Operator: lizbethpino, Time: )","GM14184A-17","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.4576603034753,9.32452276064611,0.5160299,0.0562369,5,41.024086,35,1,4,1,5,4,2,2,1,4,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14184A-1_790",1,790,25,22,"test"," (Operator: lizbethpino, Time: )","GM14184A-1","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.779427359491,15.1113467656416,1.2893883,1.0317259,4,40.8426399,35,1,5,1,5,4,2,NA,3,3,2,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14184A-18_325",1,325,11,5,"test"," (Operator: lizbethpino, Time: )","GM14184A-18","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.86843506977734,11.0152338340258,1.3918482,0.8497157,3,40.7665367,50,1,3,1,5,3,2,2,2,3,4,4,NA,1,NA,80
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14184A-2_8",1,8,1,8,"test"," (Operator: lizbethpino, Time: )","GM14184A-2","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.7101518,0.4980716,3,41.9216309,35,1,4,1,5,5,2,NA,3,3,8,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14184A-3_342",1,342,11,22,"test"," (Operator: lizbethpino, Time: )","GM14184A-3","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.9431722,0.6085925,4,41.9738579,50,1,3,1,5,4,2,2,3,3,25,5,2,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14184A-4_843",1,843,27,11,"test"," (Operator: lizbethpino, Time: )","GM14184A-4","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.95389234398456,9.11430409607549,0.5920075,0.5272794,3,41.0381546,150,1,3,1,5,4,2,2,1,4,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14184A-5_486",1,486,16,27,"test"," (Operator: lizbethpino, Time: )","GM14184A-5","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.16055712864467,16.2342797377618,0.5554826,0.1922351,3,37.8234215,60,1,4,3,5,4,2,NA,2,4,8,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14184A-6_747",1,747,24,22,"test"," (Operator: lizbethpino, Time: )","GM14184A-6","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.59829968119023,17.4548352816153,1.2952148,0.6916019,2,35.5735168,175,1,5,1,5,2,2,3,1,2,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14184A-7_254",1,254,8,3,"test"," (Operator: lizbethpino, Time: )","GM14184A-7","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.0042516,0.4837022,3,41.850132,40,1,4,1,5,3,2,NA,3,4,3,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14184A-8_129",1,129,5,1,"test"," (Operator: lizbethpino, Time: )","GM14184A-8","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",9.46043922632553,25.2730547044928,0.9505519,0.2039548,2,40.3558426,90,1,3,1,5,3,2,3,2,2,0,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14184A-9_404",1,404,13,20,"test"," (Operator: lizbethpino, Time: )","GM14184A-9","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.16446450941925,17.6566525634056,0.6541535,0.2264505,4,41.425808,65,1,4,1,5,3,2,3,2,3,2,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14185A-10_780",1,780,25,12,"test"," (Operator: lizbethpino, Time: )","GM14185A-10","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.20833333333333,13.9632936507937,1.2453457,0.8446831,4,42.3316612,40,1,3,1,5,4,2,NA,1,3,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14185A-11_13",1,13,1,13,"test"," (Operator: lizbethpino, Time: )","GM14185A-11","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",8.75621890547265,27.1890547263682,1.7246152,1.2948714,3,38.6386566,30,1,4,1,5,4,2,NA,3,4,15,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14185A-12_124",1,124,4,5,"test"," (Operator: lizbethpino, Time: )","GM14185A-12","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.42211652794293,16.0523186682521,0.5556031,0.2294017,3,38.03825,50,1,5,1,5,3,2,NA,3,2,16,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14185A-1_231",1,231,8,26,"test"," (Operator: lizbethpino, Time: )","GM14185A-1","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.5086827,0.151572,3,41.5255775,150,1,4,1,5,2,2,3,1,3,29,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14185A-2_331",1,331,11,11,"test"," (Operator: lizbethpino, Time: )","GM14185A-2","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.3988003,1.158023,3,41.1538506,80,1,5,1,5,3,2,NA,1,3,26,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14185A-3_642",1,642,21,2,"test"," (Operator: lizbethpino, Time: )","GM14185A-3","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.6957632,1.3624606,3,41.5169296,55,1,4,1,5,4,2,NA,3,4,0,5,NA,1,NA,100
